rank,planet_name,star_system,habitability_probability,habitability_score,predicted_habitable,actual_label,discovery_year
2280,Kepler-1244 b,Kepler-1244,0.002385565534392041,0.23855655343920412,0,0,2016
2281,Kepler-665 b,Kepler-665,0.002384851006731209,0.23848510067312087,0,0,2016
2282,K2-212 b,K2-212,0.0023797916086327866,0.23797916086327867,0,0,2018
2283,Kepler-1999 b,Kepler-1999,0.0023782735113734633,0.23782735113734632,0,0,2023
2284,Kepler-103 c,Kepler-103,0.0023776697212951497,0.23776697212951498,0,0,2014
2285,Kepler-1316 b,Kepler-1316,0.0023776689741838632,0.23776689741838633,0,0,2016
2286,Kepler-245 b,Kepler-245,0.002376449913195769,0.23764499131957692,0,0,2014
2287,TOI-2048 b,TOI-2048,0.002375790660515244,0.2375790660515244,0,0,2022
2288,CoRoT-10 b,CoRoT-10,0.0023719805814022233,0.23719805814022232,0,0,2010
2289,Kepler-1718 b,Kepler-1718,0.0023698225609731236,0.23698225609731235,0,0,2021
2290,Kepler-767 b,Kepler-767,0.002368441146608279,0.23684411466082791,0,0,2016
2291,K2-26 b,K2-26,0.0023673065761438024,0.23673065761438022,0,0,2016
2292,Kepler-1298 b,Kepler-1298,0.002365550156438783,0.23655501564387832,0,0,2016
2293,Kepler-229 c,Kepler-229,0.002360746133886691,0.2360746133886691,0,0,2014
2294,K2-266 d,K2-266,0.00235972697708677,0.235972697708677,0,0,2018
2295,Kepler-305 c,Kepler-305,0.002356727071982587,0.2356727071982587,0,0,2013
2296,Kepler-315 b,Kepler-315,0.0023567140326093434,0.23567140326093433,0,0,2014
2297,TOI-1064 c,TOI-1064,0.002355824524289894,0.2355824524289894,0,0,2022
2298,HD 15906 c,HD 15906,0.002354709871574924,0.23547098715749243,0,0,2023
2299,TOI-2459 b,TOI-2459,0.0023543290205652427,0.23543290205652428,0,0,2023
2300,Kepler-1572 b,Kepler-1572,0.00235429513058153,0.23542951305815302,0,0,2016
2301,Kepler-507 b,Kepler-507,0.0023523533665705133,0.23523533665705132,0,0,2016
2302,Kepler-1907 c,Kepler-1907,0.0023513825976881368,0.23513825976881367,0,0,2021
2303,TOI-1260 c,TOI-1260,0.002347796754534768,0.2347796754534768,0,0,2021
2304,Kepler-247 d,Kepler-247,0.002347786288487024,0.2347786288487024,0,0,2014
2305,K2-165 d,K2-165,0.0023449060456197735,0.23449060456197734,0,0,2018
2306,TOI-1408 c,TOI-1408,0.0023437996522958126,0.23437996522958127,0,0,2024
2307,K2-8 b,K2-8,0.0023435475997674255,0.23435475997674254,0,0,2015
2308,Kepler-1678 b,Kepler-1678,0.0023406864375165467,0.23406864375165468,0,0,2020
2309,TOI-277 b,TOI-277,0.0023403139778580538,0.23403139778580537,0,0,2022
2310,Kepler-156 b,Kepler-156,0.0023358888836171087,0.23358888836171088,0,0,2014
2311,TOI-5803 b,TOI-5803,0.0023332483284859524,0.23332483284859523,0,0,2023
2312,Kepler-1285 b,Kepler-1285,0.002332865733740418,0.23328657337404182,0,0,2016
2313,TOI-178 f,TOI-178,0.002332644331980776,0.23326443319807758,0,0,2021
2314,Kepler-1085 b,Kepler-1085,0.002327381295001184,0.2327381295001184,0,0,2016
2315,Kepler-661 b,Kepler-661,0.0023272149184207494,0.23272149184207494,0,0,2016
2316,TOI-1803 c,TOI-1803,0.0023261711850451443,0.23261711850451444,0,0,2025
2317,Kepler-411 c,Kepler-411,0.0023247824185036363,0.23247824185036364,0,0,2016
2318,K2-199 c,K2-199,0.002323090658039823,0.2323090658039823,0,0,2018
2319,Kepler-381 c,Kepler-381,0.0023220871560374863,0.23220871560374864,0,0,2014
2320,TOI-1301.01,TOI-1301.01,0.0023219897876043073,0.23219897876043072,0,0,2024
2321,TOI-178 d,TOI-178,0.0023210754161419995,0.23210754161419994,0,0,2021
2322,Kepler-1793 b,Kepler-1793,0.0023200571869280246,0.23200571869280245,0,0,2021
2323,TOI-762 A b,TOI-762 A,0.00231701654748932,0.23170165474893198,0,0,2024
2324,TOI-815 b,TOI-815,0.0023154912692715675,0.23154912692715676,0,0,2024
2325,Kepler-218 d,Kepler-218,0.0023125650613052043,0.23125650613052043,0,0,2016
2326,TOI-178 g,TOI-178,0.0023108382973154452,0.2310838297315445,0,0,2021
2327,Kepler-1288 b,Kepler-1288,0.002308602725579186,0.2308602725579186,0,0,2016
2328,K2-174 b,K2-174,0.0023053359137952525,0.23053359137952525,0,0,2018
2329,TOI-2768 b,TOI-2768,0.002305094257458472,0.23050942574584718,0,0,2024
2330,TOI-1180 b,TOI-1180,0.002303653167119722,0.2303653167119722,0,0,2024
2331,TOI-3082 b,TOI-3082,0.0023011972805265886,0.23011972805265885,0,0,2023
2332,Kepler-524 c,Kepler-524,0.002296338640907856,0.2296338640907856,0,0,2016
2333,Kepler-1242 b,Kepler-1242,0.0022923755963565576,0.22923755963565576,0,0,2016
2334,Kepler-1394 b,Kepler-1394,0.002291319522954637,0.2291319522954637,0,0,2016
2335,TOI-1758 b,TOI-1758,0.0022869650481662732,0.22869650481662732,0,0,2024
2336,HIP 113103 c,HIP 113103,0.0022836400310642614,0.22836400310642613,0,0,2023
2337,Kepler-217 d,Kepler-217,0.0022818825502682327,0.22818825502682327,0,0,2016
2338,Kepler-431 b,Kepler-431,0.0022812260797563937,0.22812260797563938,0,0,2015
2339,Kepler-305 b,Kepler-305,0.002278826513162905,0.22788265131629049,0,0,2013
2340,NGTS-4 b,NGTS-4,0.0022660666337846924,0.22660666337846924,0,0,2019
2341,Kepler-1323 b,Kepler-1323,0.0022658151738238676,0.22658151738238677,0,0,2016
2342,Kepler-358 c,Kepler-358,0.002263554220780673,0.2263554220780673,0,0,2014
2343,Kepler-1833 b,Kepler-1833,0.0022593250533159744,0.22593250533159745,0,0,2021
2344,TOI-519 b,TOI-519,0.002258448688108073,0.2258448688108073,0,0,2021
2345,TOI-2443 b,TOI-2443,0.00225824907192787,0.22582490719278697,0,0,2023
2346,Kepler-242 b,Kepler-242,0.002257577041360384,0.2257577041360384,0,0,2014
2347,TOI-1130 b,TOI-1130,0.0022570610168546725,0.22570610168546726,0,0,2020
2348,Kepler-1531 b,Kepler-1531,0.0022550428730626956,0.22550428730626956,0,0,2016
2349,Kepler-721 b,Kepler-721,0.0022550070466413386,0.22550070466413386,0,0,2016
2350,Kepler-248 c,Kepler-248,0.0022529987856411845,0.22529987856411846,0,0,2014
2351,HIP 97166 b,HIP 97166,0.00224441851471403,0.224441851471403,0,0,2021
2352,TOI-1346 c,TOI-1346,0.0022443456675899165,0.22443456675899165,0,0,2025
2353,Kepler-450 d,Kepler-450,0.002243094814519213,0.2243094814519213,0,0,2015
2354,TOI-1346 b,TOI-1346,0.0022415007504583938,0.2241500750458394,0,0,2025
2355,PH2 b,PH2,0.0022394196741396468,0.2239419674139647,0,0,2013
2356,TOI-5704 b,TOI-5704,0.0022392302763013074,0.22392302763013075,0,0,2023
2357,HD 73583 b,HD 73583,0.0022377906749697497,0.22377906749697496,0,0,2022
2358,TOI-125 b,TOI-125,0.0022369678805234964,0.22369678805234963,0,0,2019
2359,Kepler-1589 b,Kepler-1589,0.0022328005499757087,0.22328005499757086,0,0,2016
2360,Kepler-1947 b,Kepler-1947,0.0022306379158882595,0.22306379158882594,0,0,2021
2361,TOI-672 b,TOI-672,0.0022268719578601268,0.22268719578601268,0,0,2023
2362,Kepler-1084 b,Kepler-1084,0.0022109144772465574,0.22109144772465575,0,0,2016
2363,Kepler-2000 b,Kepler-2000,0.002206028387943131,0.22060283879431308,0,0,2023
2364,K2-182 b,K2-182,0.002205957215656172,0.2205957215656172,0,0,2018
2365,TOI-880.02,TOI-880.02,0.002203329197204707,0.2203329197204707,0,0,2024
2366,TOI-4860 b,TOI-4860,0.0022027760128927416,0.22027760128927415,0,0,2023
2367,Kepler-248 b,Kepler-248,0.002197218546381647,0.21972185463816468,0,0,2014
2368,TOI-620 b,TOI-620,0.0021950705830907713,0.21950705830907713,0,0,2022
2369,Kepler-1982 b,Kepler-1982,0.0021930606043758325,0.21930606043758324,0,0,2023
2370,TOI-1064 b,TOI-1064,0.002186443495348944,0.2186443495348944,0,0,2022
2371,TOI-5076 b,TOI-5076,0.0021843577298157704,0.21843577298157704,0,0,2024
2372,Kepler-1771 b,Kepler-1771,0.0021836238673182042,0.21836238673182043,0,0,2021
2373,K2-348 b,K2-348,0.0021821882920407985,0.21821882920407984,0,0,2021
2374,Kepler-1801 c,Kepler-1801,0.0021798210659288745,0.21798210659288744,0,0,2023
2375,Kepler-1987 d,Kepler-1987,0.0021771247467499725,0.21771247467499724,0,0,2023
2376,Kepler-716 b,Kepler-716,0.002175822782747077,0.2175822782747077,0,0,2016
2377,TOI-1803 b,TOI-1803,0.0021757773599628584,0.21757773599628583,0,0,2025
2378,TOI-1246 d,TOI-1246,0.002175704924911536,0.2175704924911536,0,0,2022
2379,TOI-5800 b,TOI-5800,0.0021734076324108854,0.21734076324108853,0,0,2025
2380,Kepler-1911 b,Kepler-1911,0.002169424137319854,0.2169424137319854,0,0,2021
2381,TOI-1853 b,TOI-1853,0.0021643706022934613,0.21643706022934614,0,0,2023
2382,HD 136352 d,HD 136352,0.0021641196466364076,0.21641196466364077,0,0,2019
2383,Kepler-1810 b,Kepler-1810,0.0021640561285841435,0.21640561285841434,0,0,2021
2384,Kepler-247 c,Kepler-247,0.0021623088579045286,0.21623088579045285,0,0,2014
2385,Kepler-381 d,Kepler-381,0.0021617061696221087,0.21617061696221088,0,0,2021
2386,Kepler-472 b,Kepler-472,0.0021600716588482385,0.21600716588482385,0,0,2016
2387,TOI-530 b,TOI-530,0.0021566116790307024,0.21566116790307024,0,0,2021
2388,Kepler-1972 c,Kepler-1972,0.002156076909817914,0.2156076909817914,0,0,2022
2389,HAT-P-11 b,HAT-P-11,0.0021540610835719476,0.21540610835719476,0,0,2008
2390,TOI-1648 b,TOI-1648,0.0021495133893987737,0.21495133893987736,0,0,2025
2391,LP 714-47 b,LP 714-47,0.0021480280951165194,0.21480280951165195,0,0,2020
2392,TOI-942 b,TOI-942,0.0021453519752100895,0.21453519752100894,0,0,2020
2393,Kepler-1314 b,Kepler-1314,0.002144976747721892,0.2144976747721892,0,0,2016
2394,Kepler-154 c,Kepler-154,0.002136812277648462,0.21368122776484622,0,0,2014
2395,Kepler-1494 b,Kepler-1494,0.002135404858179569,0.2135404858179569,0,0,2016
2396,Kepler-1237 b,Kepler-1237,0.0021345176100569666,0.21345176100569666,0,0,2016
2397,HD 207496 b,HD 207496,0.0021332234057838072,0.21332234057838073,0,0,2023
2398,Kepler-251 e,Kepler-251,0.0021315776542027956,0.21315776542027956,0,0,2014
2399,Kepler-462 c,Kepler-462,0.00213142124956942,0.213142124956942,0,0,2020
2400,K2-266 b,K2-266,0.0021296389717924647,0.21296389717924646,0,0,2018
2401,Kepler-591 b,Kepler-591,0.0021294307199153277,0.21294307199153278,0,0,2016
2402,Kepler-742 b,Kepler-742,0.002128980410076569,0.2128980410076569,0,0,2016
2403,KOI-351 g,KOI-351,0.002128417779215362,0.2128417779215362,0,0,2013
2404,Kepler-957 b,Kepler-957,0.002127718806258431,0.2127718806258431,0,0,2016
2405,Kepler-989 b,Kepler-989,0.0021233685165587156,0.21233685165587154,0,0,2016
2406,TOI-4010 b,TOI-4010,0.002123189770098216,0.21231897700982158,0,0,2023
2407,GJ 143 b,GJ 143,0.0021227387586829133,0.21227387586829133,0,0,2019
2408,TOI-824 b,TOI-824,0.0021202082806413337,0.21202082806413336,0,0,2020
2409,Kepler-1728 b,Kepler-1728,0.0021187395993790695,0.21187395993790695,0,0,2021
2410,WASP-107 b,WASP-107,0.0021180997396715784,0.21180997396715784,0,0,2017
2411,HATS-74 A b,HATS-74 A,0.0021168722862324883,0.21168722862324885,0,0,2021
2412,TOI-1728 b,TOI-1728,0.0021166764675174784,0.21166764675174785,0,0,2020
2413,Kepler-1321 d,Kepler-1321,0.00210414283001595,0.21041428300159498,0,0,2021
2414,K2-55 b,K2-55,0.00210164394832366,0.21016439483236599,0,0,2016
2415,Kepler-782 b,Kepler-782,0.0020963598645779382,0.20963598645779383,0,0,2016
2416,WASP-156 b,WASP-156,0.00208999263605236,0.208999263605236,0,0,2017
2417,K2-285 c,K2-285,0.0020890236896613083,0.20890236896613082,0,0,2018
2418,Kepler-1024 b,Kepler-1024,0.002087766320221454,0.2087766320221454,0,0,2016
2419,Kepler-547 b,Kepler-547,0.002087482265473645,0.20874822654736452,0,0,2016
2420,TOI-332 b,TOI-332,0.0020863127020918793,0.20863127020918792,0,0,2023
2421,Kepler-304 d,Kepler-304,0.0020839983228005303,0.20839983228005304,0,0,2014
2422,Kepler-381 b,Kepler-381,0.0020818930669807677,0.20818930669807678,0,0,2014
2423,Kepler-910 b,Kepler-910,0.0020811375625698495,0.20811375625698494,0,0,2016
2424,Kepler-1294 b,Kepler-1294,0.00208078170415076,0.208078170415076,0,0,2016
2425,Kepler-1395 b,Kepler-1395,0.0020802424724431713,0.20802424724431715,0,0,2016
2426,Kepler-1972 b,Kepler-1972,0.002079599946197505,0.2079599946197505,0,0,2022
2427,Kepler-20 d,Kepler-20,0.002072918439110454,0.2072918439110454,0,0,2011
2428,HD 95338 b,HD 95338,0.0020714300716575553,0.20714300716575554,0,0,2020
2429,Kepler-199 c,Kepler-199,0.002061945235560304,0.20619452355603038,0,0,2014
2430,Kepler-966 b,Kepler-966,0.0020527261001227516,0.20527261001227515,0,0,2016
2431,TOI-6223 b,TOI-6223,0.0020472006441945054,0.20472006441945054,0,0,2025
2432,Kepler-178 d,Kepler-178,0.0020420199271795497,0.20420199271795497,0,0,2014
2433,TOI-3235 b,TOI-3235,0.0020413577926528944,0.20413577926528945,0,0,2023
2434,HATS-7 b,HATS-7,0.002041176871474119,0.2041176871474119,0,0,2015
2435,Kepler-734 b,Kepler-734,0.0020401128165446923,0.20401128165446922,0,0,2016
2436,Kepler-475 b,Kepler-475,0.002039586559762928,0.2039586559762928,0,0,2016
2437,TOI-5293 A b,TOI-5293 A,0.0020369172924489206,0.20369172924489207,0,0,2023
2438,Kepler-257 d,Kepler-257,0.0020342684439458776,0.20342684439458775,0,0,2014
2439,TOI-7149 b,TOI-7149,0.002019503650263994,0.20195036502639938,0,0,2025
2440,Kepler-1462 b,Kepler-1462,0.002013974119093734,0.2013974119093734,0,0,2016
2441,Kepler-700 b,Kepler-700,0.0020129967188327693,0.20129967188327694,0,0,2016
2442,K2-405 b,K2-405,0.002012030631828675,0.20120306318286751,0,0,2022
2443,TOI-5205 b,TOI-5205,0.002011792776986778,0.2011792776986778,0,0,2023
2444,Kepler-30 d,Kepler-30,0.002008392067766741,0.20083920677667408,0,0,2012
2445,Kepler-1274 b,Kepler-1274,0.0020068895999314496,0.20068895999314496,0,0,2016
2446,Kepler-304 c,Kepler-304,0.0020020014230704686,0.20020014230704686,0,0,2014
2447,Kepler-258 b,Kepler-258,0.0020015140409489988,0.20015140409489987,0,0,2014
2448,TOI-1272 b,TOI-1272,0.001995718266517192,0.19957182665171921,0,0,2022
2449,TOI-2134 c,TOI-2134,0.0019900900978352155,0.19900900978352154,0,0,2023
2450,TOI-969 b,TOI-969,0.0019891387847040184,0.19891387847040184,0,0,2022
2451,Kepler-1814 b,Kepler-1814,0.001986647299938921,0.19866472999389212,0,0,2021
2452,Kepler-857 b,Kepler-857,0.00198212333632109,0.198212333632109,0,0,2016
2453,TOI-1410.01,TOI-1410.01,0.0019795956154817574,0.19795956154817573,0,0,2024
2454,TOI-1227 b,TOI-1227,0.001976599849241492,0.1976599849241492,0,0,2022
2455,K2-285 b,K2-285,0.001976268243943147,0.19762682439431473,0,0,2018
2456,TOI-4010 c,TOI-4010,0.0019703493367941166,0.19703493367941166,0,0,2023
2457,TOI-532 b,TOI-532,0.0019641974746952098,0.19641974746952098,0,0,2021
2458,Kepler-351 c,Kepler-351,0.0019538898270161486,0.19538898270161487,0,0,2014
2459,Kepler-1767 b,Kepler-1767,0.0019512876211885278,0.19512876211885277,0,0,2021
2460,Kepler-1495 b,Kepler-1495,0.0019479272900312984,0.19479272900312983,0,0,2016
2461,K2-141 c,K2-141,0.0019470554360189515,0.19470554360189515,0,0,2018
2462,Kepler-310 c,Kepler-310,0.0019453205612014648,0.19453205612014648,0,0,2014
2463,Kepler-1789 b,Kepler-1789,0.0019451131176744182,0.19451131176744182,0,0,2021
2464,TOI-1246 c,TOI-1246,0.0019443876916886396,0.19443876916886396,0,0,2022
2465,Kepler-257 b,Kepler-257,0.0019381651121584925,0.19381651121584925,0,0,2014
2466,Kepler-1921 c,Kepler-1921,0.0019370227096240286,0.19370227096240286,0,0,2023
2467,Kepler-304 b,Kepler-304,0.0019369910053616678,0.1936991005361668,0,0,2014
2468,TOI-1472 b,TOI-1472,0.0019306571812274368,0.19306571812274367,0,0,2024
2469,TOI-5344 b,TOI-5344,0.001928101371133888,0.1928101371133888,0,0,2023
2470,HD 18599 b,HD 18599,0.0019270389267164844,0.19270389267164845,0,0,2022
2471,Kepler-460 c,Kepler-460,0.0019237292484727167,0.19237292484727167,0,0,2016
2472,TOI-6383 A b,TOI-6383 A,0.0019213651262939449,0.1921365126293945,0,0,2024
2473,TOI-1694 b,TOI-1694,0.0019185367739832887,0.19185367739832887,0,0,2023
2474,Kepler-722 c,Kepler-722,0.0019148452076799185,0.19148452076799186,0,0,2016
2475,TOI-1246 b,TOI-1246,0.0019144891043341486,0.19144891043341486,0,0,2022
2476,Kepler-1697 b,Kepler-1697,0.0019053460132084747,0.19053460132084749,0,0,2020
2477,Kepler-1672 b,Kepler-1672,0.0019030110101499573,0.19030110101499573,0,0,2020
2478,Kepler-278 c,Kepler-278,0.001897413851359601,0.1897413851359601,0,0,2014
2479,TOI-880 c,TOI-880,0.0018961711470319037,0.18961711470319037,0,0,2025
2480,TOI-4010 d,TOI-4010,0.0018961083563996425,0.18961083563996425,0,0,2023
2481,Kepler-1423 b,Kepler-1423,0.0018957391076130984,0.18957391076130983,0,0,2016
2482,K2-419 A b,K2-419 A,0.001892612675391522,0.18926126753915218,0,0,2024
2483,TOI-216.02,TOI-216.02,0.0018840780694701481,0.1884078069470148,0,0,2019
2484,K2-121 b,K2-121,0.0018801853785117852,0.18801853785117853,0,0,2017
2485,TOI-1899 b,TOI-1899,0.0018729818223754621,0.1872981822375462,0,0,2020
2486,Kepler-953 b,Kepler-953,0.0018718447925152016,0.18718447925152015,0,0,2016
2487,Kepler-121 c,Kepler-121,0.0018717943972145982,0.1871794397214598,0,0,2014
2488,WASP-29 b,WASP-29,0.0018715531886986715,0.18715531886986714,0,0,2010
2489,Kepler-1128 b,Kepler-1128,0.0018695530869678313,0.18695530869678312,0,0,2016
2490,Kepler-1515 b,Kepler-1515,0.0018673010200276295,0.18673010200276297,0,0,2016
2491,Kepler-1674 b,Kepler-1674,0.001856771250319383,0.18567712503193828,0,0,2020
2492,Kepler-598 c,Kepler-598,0.0018559494413389725,0.18559494413389724,0,0,2020
2493,Kepler-118 c,Kepler-118,0.0018553148894442906,0.18553148894442906,0,0,2014
2494,TOI-3714 b,TOI-3714,0.001854793367170663,0.1854793367170663,0,0,2022
2495,Kepler-1016 c,Kepler-1016,0.00184680939754299,0.184680939754299,0,0,2016
2496,Kepler-1524 b,Kepler-1524,0.0018460441756657574,0.18460441756657572,0,0,2016
2497,TOI-6034 b,TOI-6034,0.0018453335694817732,0.18453335694817732,0,0,2024
2498,Kepler-46 b,Kepler-46,0.0018442657262175797,0.18442657262175796,0,0,2012
2499,Kepler-1467 b,Kepler-1467,0.0018434465810224392,0.18434465810224393,0,0,2016
2500,HAT-P-26 b,HAT-P-26,0.0018381256461924174,0.18381256461924175,0,0,2010
2501,Kepler-1023 b,Kepler-1023,0.0018318748232041483,0.18318748232041485,0,0,2016
2502,Kepler-992 b,Kepler-992,0.0018293789760714155,0.18293789760714155,0,0,2016
2503,Kepler-257 c,Kepler-257,0.0018257830541056445,0.18257830541056447,0,0,2014
2504,Kepler-293 c,Kepler-293,0.0018158975857114745,0.18158975857114745,0,0,2014
2505,TOI-181 b,TOI-181,0.0018151410172954651,0.18151410172954652,0,0,2023
2506,Kepler-952 b,Kepler-952,0.0018140992256426927,0.18140992256426927,0,0,2016
2507,TOI-4600 b,TOI-4600,0.0018120963862671396,0.18120963862671396,0,0,2023
2508,Kepler-809 b,Kepler-809,0.0018041090609703134,0.18041090609703134,0,0,2016
2509,Kepler-920 c,Kepler-920,0.0017989301463124385,0.17989301463124385,0,0,2016
2510,HAT-P-20 b,HAT-P-20,0.0017977218257051255,0.17977218257051256,0,0,2010
2511,Kepler-1709 b,Kepler-1709,0.0017962933650511061,0.17962933650511062,0,0,2021
2512,Kepler-1008 b,Kepler-1008,0.0017948322346614948,0.17948322346614948,0,0,2016
2513,HAT-P-12 b,HAT-P-12,0.0017897721963165928,0.17897721963165927,0,0,2009
2514,Kepler-1321 b,Kepler-1321,0.0017778134193591258,0.17778134193591258,0,0,2016
2515,Kepler-950 b,Kepler-950,0.001777691327266203,0.1777691327266203,0,0,2016
2516,TOI-4633 c,TOI-4633,0.001775891954348596,0.1775891954348596,0,0,2024
2517,Kepler-616 c,Kepler-616,0.0017729163317514267,0.17729163317514268,0,0,2016
2518,NGTS-1 b,NGTS-1,0.0017711457128320985,0.17711457128320984,0,0,2017
2519,TOI-1278 b,TOI-1278,0.001770785647476723,0.1770785647476723,0,0,2021
2520,Kepler-1883 b,Kepler-1883,0.0017683288256586213,0.17683288256586213,0,0,2021
2521,KOI-3680 b,KOI-3680,0.001763466365717132,0.17634663657171318,0,0,2018
2522,HATS-48 A b,HATS-48 A,0.0017621509928432417,0.17621509928432416,0,0,2020
2523,HAT-P-18 b,HAT-P-18,0.0017613510639534133,0.17613510639534133,0,0,2010
2524,Kepler-1804 b,Kepler-1804,0.0017567326417426317,0.17567326417426316,0,0,2021
2525,HATS-71 b,HATS-71,0.0017530397174327478,0.17530397174327478,0,0,2020
2526,Kepler-1018 b,Kepler-1018,0.0017506028896363418,0.17506028896363418,0,0,2016
2527,Kepler-489 b,Kepler-489,0.0017461392057180267,0.17461392057180267,0,0,2016
2528,TOI-5573 b,TOI-5573,0.0017444731868818714,0.17444731868818714,0,0,2025
2529,TOI-3629 b,TOI-3629,0.0017404438371131394,0.17404438371131395,0,0,2022
2530,Kepler-785 b,Kepler-785,0.0017354587446408952,0.17354587446408953,0,0,2016
2531,Kepler-869 b,Kepler-869,0.0017319986411674202,0.173199864116742,0,0,2016
2532,HATS-6 b,HATS-6,0.0017316616134096304,0.17316616134096305,0,0,2015
2533,Kepler-284 c,Kepler-284,0.0017253096259718288,0.17253096259718287,0,0,2014
2534,TOI-3568 b,TOI-3568,0.001721663605638248,0.17216636056382478,0,0,2024
2535,Kepler-326 c,Kepler-326,0.0017177832009269117,0.17177832009269117,0,0,2014
2536,WASP-80 b,WASP-80,0.0017119802822669968,0.1711980282266997,0,0,2012
2537,Kepler-1492 b,Kepler-1492,0.0017091156050951296,0.17091156050951295,0,0,2016
2538,Kepler-227 c,Kepler-227,0.0017075033508093327,0.17075033508093326,0,0,2014
2539,Kepler-259 c,Kepler-259,0.0017070861553654497,0.17070861553654498,0,0,2014
2540,Kepler-1453 b,Kepler-1453,0.0017064512271769774,0.17064512271769774,0,0,2016
2541,TOI-216.01,TOI-216.01,0.0017057769547644476,0.17057769547644477,0,0,2019
2542,Kepler-351 b,Kepler-351,0.0017049411508073653,0.17049411508073653,0,0,2014
2543,K2-39 b,K2-39,0.0017039818540885991,0.17039818540885993,0,0,2016
2544,Kepler-693 b,Kepler-693,0.0017036710051908555,0.17036710051908555,0,0,2016
2545,HAT-P-19 b,HAT-P-19,0.0017011810682096065,0.17011810682096065,0,0,2010
2546,WASP-11 b,WASP-11,0.001699122095497305,0.1699122095497305,0,0,2008
2547,Kepler-1419 b,Kepler-1419,0.0016991094556809746,0.16991094556809747,0,0,2016
2548,WASP-43 b,WASP-43,0.0016985291224271971,0.1698529122427197,0,0,2011
2549,Kepler-1411 b,Kepler-1411,0.0016975245630940845,0.16975245630940847,0,0,2016
2550,Kepler-45 b,Kepler-45,0.0016966160306162944,0.16966160306162945,0,0,2011
2551,WASP-10 b,WASP-10,0.001693362182767892,0.1693362182767892,0,0,2008
2552,WASP-2 b,WASP-2,0.001690418862947156,0.1690418862947156,0,0,2007
2553,WASP-132 b,WASP-132,0.0016896123382958857,0.16896123382958858,0,0,2016
2554,Kepler-816 b,Kepler-816,0.0016872853884178497,0.16872853884178496,0,0,2016
2555,Kepler-1513 b,Kepler-1513,0.0016866950498091247,0.16866950498091246,0,0,2016
2556,Kepler-1521 b,Kepler-1521,0.0016861690072306583,0.16861690072306584,0,0,2016
2557,Kepler-1175 b,Kepler-1175,0.00168544484012428,0.168544484012428,0,0,2016
2558,Kepler-326 b,Kepler-326,0.001684541129023298,0.1684541129023298,0,0,2014
2559,Kepler-1043 b,Kepler-1043,0.001683039343282711,0.1683039343282711,0,0,2016
2560,Kepler-1094 b,Kepler-1094,0.001680020471010115,0.1680020471010115,0,0,2016
2561,Kepler-230 b,Kepler-230,0.00167643754254423,0.16764375425442302,0,0,2014
2562,WASP-145 A b,WASP-145 A,0.0016729855286367872,0.16729855286367873,0,0,2018
2563,Qatar-1 b,Qatar-1,0.001672911669434345,0.1672911669434345,0,0,2010
2564,Kepler-306 e,Kepler-306,0.0016720969004447282,0.1672096900444728,0,0,2014
2565,Kepler-288 d,Kepler-288,0.0016713202820056866,0.16713202820056866,0,0,2014
2566,Kepler-153 c,Kepler-153,0.0016713051423278753,0.16713051423278752,0,0,2014
2567,KOI-351 d,KOI-351,0.0016706848793792,0.16706848793792,0,0,2013
2568,NGTS-6 b,NGTS-6,0.001669603766205444,0.1669603766205444,0,0,2019
2569,NGTS-11 b,NGTS-11,0.0016687831738951935,0.16687831738951936,0,0,2020
2570,HATS-76 b,HATS-76,0.0016652547932351903,0.16652547932351902,0,0,2021
2571,Kepler-108 c,Kepler-108,0.0016649609895391464,0.16649609895391465,0,0,2014
2572,Kepler-1577 b,Kepler-1577,0.0016629575955348739,0.16629575955348738,0,0,2016
2573,TOI-5688 A b,TOI-5688 A,0.0016626173805325613,0.16626173805325614,0,0,2024
2574,Kepler-391 c,Kepler-391,0.001662015684670062,0.1662015684670062,0,0,2014
2575,Kepler-802 b,Kepler-802,0.0016596731976332747,0.16596731976332746,0,0,2016
2576,Kepler-1000 b,Kepler-1000,0.0016535615218703382,0.1653561521870338,0,0,2016
2577,TOI-3261 b,TOI-3261,0.0016533005460364278,0.16533005460364278,0,0,2024
2578,Kepler-164 e,Kepler-164,0.0016525985255280231,0.16525985255280232,0,0,2023
2579,TOI-1823 b,TOI-1823,0.0016507282806542752,0.16507282806542753,0,0,2024
2580,WASP-23 b,WASP-23,0.0016494837723778793,0.16494837723778794,0,0,2010
2581,Kepler-530 b,Kepler-530,0.001646787806972742,0.16467878069727418,0,0,2016
2582,Kepler-827 b,Kepler-827,0.0016457221094224987,0.16457221094224986,0,0,2016
2583,Kepler-268 c,Kepler-268,0.0016436054485455295,0.16436054485455295,0,0,2014
2584,HATS-22 b,HATS-22,0.00164241534505869,0.164241534505869,0,0,2017
2585,Kepler-487 c,Kepler-487,0.001640745006643502,0.1640745006643502,0,0,2016
2586,Kepler-1451 b,Kepler-1451,0.0016401525706997387,0.16401525706997389,0,0,2016
2587,HATS-75 b,HATS-75,0.0016387820155114763,0.16387820155114763,0,0,2021
2588,Kepler-126 d,Kepler-126,0.001638710163501476,0.1638710163501476,0,0,2014
2589,Kepler-803 b,Kepler-803,0.0016344745670285898,0.16344745670285898,0,0,2016
2590,Kepler-11 f,Kepler-11,0.0016344316132008326,0.16344316132008324,0,0,2010
2591,Kepler-1013 b,Kepler-1013,0.0016343871520620307,0.16343871520620307,0,0,2016
